id;sku;title;category;pegi;price;ean;image;stock;brand;language_in_game;language_on_cover;language_subtitles;usk_on_disc;release_date;manufacturer;oem;platform;genre;weight_g;length_mm;width_mm;height_mm;Band Material;Band Size;Band Width (mm);Bed Legs Material;Capacity (GB);Case Diameter (mm);Character;Club;Color;Content (cl);Content (g);Content (ml);Cup Size;Diameter (cm);Edition;Fit;Format;Gift Card Value;Grip;Grip Size;Height;Height (cm);Lenght (cm);Length;Length (cm);Length (m);Length Size (inches);Mattress Firmness;Mattress Toppers;Mattress Type;Number of Drinks;Primary Color;Region;Ringsize Circumference (mm);Season;Shoe Size (EU);Size;Size (cm);Size (EU);Suit Size;Theme;Value;Volume (L);Volume (ml);Waist Size (inches);Wheel Size (inches);Width;Width (cm);description
AF865R;176722;Nintendo Amiibo Figurine Mewtwo;Video Games and Consoles - Toys for games - amiibo;;14.99;0045496353193;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AF865R/276ae76717c84aeab1b8bf0c7d161aef.jpg/f/nintendo-amiibo-figurine-mewtwo.jpg;5;;;English;;0+;2015-10-23;Nintendo;180051;Wii U;;112.0;190.0;130.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>	Nintendo characters can now come to life in many new ways as an amiibo figure – They are interactive figures, that have the ability to communicate with specially designed games with amiibo compatibility by just touching them to the Wii U GamePad.</p><ul><li>amiibo can interact with amiibo compatible games when the player touch them to the Wii U GamePad , reading data into games and saving data to the figurine.</li><li>In Super Smash Bros Wii U, players can battle with or against their amiibo owned amiibo figures while leveling them up in the process. They can then bring them along on another Wii U console and show off how they've trained and customized their own amiibo figures.</li><li>Different amiibo compatible games will use amiibo in different ways. Super Smash Bros. for Wii U will be the first game to use amiibo. Games like Mario Party 10, Mario Kart 8, Captain Toad: Treasure Tracker and Yoshi's Woolly World are also expected to support amiibo.</li></ul>
237H4V;1170194;Sweet Summer - Basket Ball Playset (60128);Toys - Outdoor Toys - Basketball and accessories;;15.5;5713396601281;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/237H4V/065599228cb9446eac05a6d7d749d8a2.jpg/f/sweet-summer-basket-ball-playset-60128.jpg;5;Sweet Summer;;;;;;Liniex;60128;;;2100.0;670.0;460.0;70.0;;;;;;;;;Multi;;;;;;;;;;;;;;;;;;;;;;;Multi;;;;;;;;;;;;;;;;;<p><strong>Become a basketball champion in the garden with this Basketball game set.</strong></p><p> The beautiful basketball hoop is created with a cool, street-inspired design. The basketball hoop is made of a durable material and can be easily mounted on a wall or a stand.</p><ul><li><p> In addition to the basket, the package also contains a ball and a pump</p></li><li><p> Size: 66 x 44.5 cm</p></li><li><p> Recommended age 3+</p></li></ul>
236SR4;1164119;Barbie - Wheelchair with Accessory (GRB93);Toys - Dolls and Dollhouses - Fashion Dolls & Accessories - Fashion Dolls;;13.45;0887961900439;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/236SR4/13009f865ce94a6d95814a7fb36a5db2.jpg/f/barbie-wheelchair-with-accessory-grb93.jpg;102;Barbie;;;;;;Mattel;;;;435.0;295.0;220.0;110.0;;;;;;;;;Multi;;;;;;;;;;;;;;;;;;;;;;;Multi;;;;;;;;;;;;;;;;;<p>Barbie and Ken Fashionistas celebrate diversity with fashion dolls that encourage real-world storytelling and open-ended dreams! With a wide variety of skin tones, eye colors, hair colors and textures, body types and fashions, the dolls are designed to reflect the world kids see today. Barbie® doll inspires new play possibilities with a manual wheelchair and ramp so she can easily get in and out of the Barbie Dreamhouse (sold separately, subject to availability). Kids can collect them for infinite ways to play out stories, express their own style and discover that fashion is fun for everyone! Includes doll wearing fashions and accessories. Each sold separately, subject to availability. Barbie dolls cannot stand alone. Flat shoes fit dolls with articulated ankles or flat feet. Colors and decorations may vary.</p><ul><li>The latest line of Barbie Fashionistas dolls includes different body types and a mix of skin tones, eye colors, hair colors, hairstyles and so many fashions inspired by the latest trends!</li><li>Barbie doll comes with a wheelchair that has rolling wheels and a working brake, plus a ramp that works with the Barbie Dreamhouse (sold separately).</li><li>The doll also features 22 joints -- in the neck, upper arms, elbows, wrists, torso, hips, upper legs, knees and ankles -- to play out all kinds of motion in and out of the wheelchair.</li><li>She wears a matching top and shorts with green tropical print, orange sneakers and a lemon-inspired fanny pack.</li><li>Her long blonde hair is styled in loose waves for a trendy look.</li></ul>
238D6C;1177213;Track Connector - Engineer set - Huge;Toys - Cars, trains and vehicles - Trains and train sets - Train Tracks;;61.0;5745000329328;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/238D6C/e07e0673e4ca490eaf064a09ed8f9514.png/f/track-connector-engineer-set-huge.png;39;Track Connector;;;;;;Toys2;T2-TC-ESP-21302;;;670.0;355.0;242.0;67.0;;;;;;;;;Multi;;;;;;;;;;;;;;;;;;;;;;;Multi;;;;;;;;;;;;;;;;;<p><strong>Get started with the giga projects! Track Connector Engineer Set Huge ensures you can use and connect the train tracks you have at home!</strong></p><p> This set consists of 70 TOY2 Track-Connectors (30 Basis, 15 Straight, 15 Anchor, 8 Double Female and 2 Intersection)</p><p>Build up, build round, build securely. This is the package for the beginner and the experienced builders who want to try building plastic bricks and wooden train tracks together.</p><p>Challenges children’s creativity.</p><p>Build in two or more layers and over e.g. a doorstep and achieve more with your existing building blocks and wooden train tracks. No need for a lot of bricks or tracks, as long as you use Track Connectors between each rail, then something completely unique is easily created.</p><p><em>NB</em><em>:</em>&nbspBuilding bricks and trains tracks are not included.</p><p>Size: L 330<b>&nbspmm x&nbsp</b><b>W</b><b>&nbsp230 mm x&nbsp</b><b>H</b><b>&nbsp60 mm</b><br></p><p>Product specifications: 70 units (30 Basis, 15 Straight, 15 Anchor, 8 Double Female and 2 Intersection)<br></p>
A2EG5X;86152;Paco Rabanne - Invictus Deodorant Stick 75 ml;Beauty - Perfume - Deodorants and antiperspirants - Deodorants;;16.5;3349668515752;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/A2EG5X/d5b38b193f844ff99ad2428ec7e6950c.jpg/f/paco-rabanne-invictus-deodorant-stick-75-ml.jpg;15;Paco Rabanne;;;;;;Paco Rabanne;;;;162.0;100.0;45.0;45.0;;;;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Inhale the scent of victory with Invictus, a masculine perfume by Paco Rabanne. This sensually fresh scent sets a modern vision of masculinity. Paco Rabanne Invictus Deodorant stick is an unexpected clash of worlds, powers, sensations, and values: a thrill of pure freshness top note face to the sensuality of a guaiac wood base note</p><p><strong>Notes:</strong></p><ul><li>Grapefruit, Sea Notes, Mandarin, Bay Leaf, Jasmine, Guaiac Wood, Patchouli, Oak Moss and Ambergris</li></ul><p><p><strong>Paco Rabanne</strong></p><p>Paco Rabanne is a French fashion house founded in 1966. Francisco Paco Rabaneda Cuervo, was Spanish-born fashion designer and more widely known as Paco Rabanne, fled Spain with his family during the Spanish Civil War. Growing up in Paris, he is an architect by training, but he started his fashion career designing jewelry for other houses before trying his hand at clothing design. He quickly became known for his eclectic fashions featuring unconventional materials such as metal and paper.</p></p><p></p><p>&nbsp</p>
2365AW;1158448;milk_shake - Moisture Plus Whipped Cream 100 ml;Beauty - Hair care - Conditioners - Leave-in conditioner;;4.75;8032274077923;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2365AW/6066eccece24492ea18193bac064acd8.jpg/f/milk-shake-moisture-plus-whipped-cream-100-ml.jpg;10;milk_shake;;;;;;Milk_Shake;11,195;;;120.0;165.0;45.0;45.0;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Fantastic leave-in product specially developed for dry hair that needs a moisture boost.</strong></p><p>The formula is enriched with Integrity 41®, which is an antioxidant that protects your hair color from fading and gives a beautiful and shiny look. The content of milk proteins gives the hair maximum nourishment and care, as well as strength to the hair fibers, so that it becomes more resistant. In addition, the foam also contains organic papaya extract, with its rich content of nutrients has an incredibly moisturizing effect and helps to keep the hair healthy. Moisture Plus Whipped Cream from milk_shake leaves your hair shiny, soft and more pliable. It is made in milk_shake's well-known foam form and has an absolutely fantastic scent of papaya and contains no parabens.</p><p><strong>Application:</strong></p><ul><li><p>Shake well before use</p></li><li><p>Hold the container vertically and apply an amount in your hand</p></li><li><p>Distribute evenly in towel-dried hair</p></li><li><p>Do <u>not</u> rinse the product</p></li></ul><p><strong>Advantage:</strong></p><ul><li><p>Lovely leave-in product from milk_shake</p></li><li><p>Specially developed for dry hair</p></li><li><p>Protects your hair color from fading</p></li><li><p>Gives a shiny look</p></li><li><p>Provides maximum nourishment and care</p></li><li><p>Strengthens your hair fibers</p></li><li><p>Rich content of nutrients</p></li><li><p>Makes hair shiny and soft</p></li><li><p>Fantastic scent</p></li></ul>
2365AV;1158447;milk_shake - Moisture Plus Whipped Cream 200 ml;Beauty - Hair care - Conditioners - Leave-in conditioner;;11.5;8032274076636;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2365AV/e301a1d3df964955a7489bbe96be9460.jpg/f/milk-shake-moisture-plus-whipped-cream-200-ml.jpg;5;milk_shake;;;;;;Milk_Shake;11,194;;;180.0;230.0;45.0;45.0;;;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Fantastic leave-in product specially developed for dry hair that needs a moisture boost.</strong></p><p>The formula is enriched with Integrity 41®, which is an antioxidant that protects your hair color from fading and gives a beautiful and shiny look. The content of milk proteins gives the hair maximum nourishment and care, as well as strength to the hair fibers, so that it becomes more resistant. In addition, the foam also contains organic papaya extract, with its rich content of nutrients has an incredibly moisturizing effect and helps to keep the hair healthy. Moisture Plus Whipped Cream from milk_shake leaves your hair shiny, soft and more pliable. It is made in milk_shake's well-known foam form and has an absolutely fantastic scent of papaya and contains no parabens.</p><p><strong>Application:</strong></p><ul><li><p>Shake well before use</p></li><li><p>Hold the container vertically and apply an amount in your hand</p></li><li><p>Distribute evenly in towel-dried hair</p></li><li><p>Do <u>not</u> rinse the product</p></li></ul><p><strong>Advantage:</strong></p><ul><li><p>Lovely leave-in product from milk_shake</p></li><li><p>Specially developed for dry hair</p></li><li><p>Protects your hair color from fading</p></li><li><p>Gives a shiny look</p></li><li><p>Provides maximum nourishment and care</p></li><li><p>Strengthens your hair fibers</p></li><li><p>Rich content of nutrients</p></li><li><p>Makes hair shiny and soft</p></li><li><p>Fantastic scent</p></li></ul>
AG6PF4;1008504;L'Oréal - Age Perfect  Cell Renaissance Day Care Vitality Cream 50 ml;Beauty - Skin care - Face - Creams & Moisturizers - Day Creams;;12.75;3600522323457;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AG6PF4/117f0424b4794e5a9adb672a6ce30138.jpg/f/loreal-age-perfect-cell-renaissance-day-care-vitality-cream-50-ml.jpg;2;L'Oréal;;;;;;Loréal;A6886400;;;251.0;70.0;70.0;70.0;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Age Perfect Cell Renaissance Day Care Vitality Cream from L'Oréal is a day cream for mature skin. The cream has the advantage of it forms new cells and stimulating the skin surface with a natural renewal. It especially great for women who are 50 years +, that is conscious of her skin and knows in this age it needs extra care and attention.</p><p>The Day Cream has a formula that is by 20 years of research in skincell biology. It has a silky consistency, that process the skin softer and smoother. Your skin will feel radiant and refreshed. The Day Cream is also enriched with Natecium DHC and SPF 15 for sun protection.</p><p><strong>How to use:</strong></p><ol><li>Apply the cream every morning in a circular motion</li><li>Cleanse the face before application</li></ol><p><strong>Benefits:</strong></p><ul><li>Moisturizing Day Cream</li><li>Anti-aging properties to 50 years +</li><li>Forms new cells and stimulate the skin</li><li>Silky texture</li><li>Refreshes, moisturize and softens</li><li>Contains: Natecium DHC and SPF 15<span></span></li></ul><p><p><strong>L'Oréal</strong></p><p>The L'Oréal Paris Brand Division of L'Oréal Canada Inc. is a total beauty care company that combines the latest in technology with the highest in quality for the ultimate in luxury beauty. L'Oréal was founded by Eugène Schueller in 1909 and has since become the number one cosmetic group in the world. L'Oréal Paris is a truly global beauty brand with many internationally renowned products. For most, the name L'Oréal is immediately evocative of the brand's signature phrase, Because I'm Worth It. . Today, it represents the essence of the L'Oréal Paris brand as a whole, a spirit which is about helping every woman embrace her unique beauty while reinforcing her innate sense of self-worth. As the biggest beauty brand in the world, L'Oréal Paris has an unparalleled commitment to technology, research and innovation, providing groundbreaking, high-quality products for women, men, and children of all ages and ethnicities. </p><p>L'Oréal offers all types of beauty products within major beauty categories makeup, skin care and hair care. The worldwide success of legendary franchises such as Color Riche lipstick, Revitalift skin care or Men Expert skin care for men, reflect in particular L'Oréal's unique expertise within beauty products.</p><br></p>
237E4V;1169566;Lizzie;Movies and TV Shows - Movies;;3.25;5705535066334;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/237E4V/d74db73c1fef48df890122c3bd6e2c04.jpg/f/lizzie.jpg;21;;;;;;2021-06-14;Mis Label;DVD0725;;Thriller;100.0;190.0;135.0;15.0;;;;;;;;;;;;;;;Standard;;DVD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Lizzie is a 2018 American biographical thriller film about Lizzie Borden, who lived in the 19th century United States.</strong></p><p> In 1892, after the Borden family welcomes a new Irish maid named Bridget Sullivan (Kristen Stewart), she and Lizzie (Chloë Sevigny) become friends. The friendship between these women turns into something more, though Lizzie&#39s relationship with her own parents deteriorates on a frightening level.</p>
AB56D8;1105927;Azul - Boardgame (Nordic);Toys - Games - Board Games;;26.5;7350065323525;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AB56D8/d84cc9d88e824d4f86ac69020fc84ca8.jpeg/f/azul-boardgame-nordic.jpeg;65;Enigma;;;;;;Enigma;PBG40020NOR;;;1300.0;260.0;250.0;70.0;;;;;;;;;Multi;;;;;;;;;;;;;;;;;;;;;;;Multi;;;;;;;;;;;;;;;;;<p><strong>Azul captures the beautiful aesthetics of Moorish art in a contemporary board game.</strong></p><p>Players compete as artisans decorating the walls of the Royal Palace of Evora. By carefully drafting the correct quantity and style of tiles, the most clever of artisans plan ahead to maximize the beauty of their work (not to mention their scores!) while ensuring they wasted no supplies in the process. Introduced by the Moors, “azulejos” (originally white and blue ceramic tiles) were fully embraced by the Portuguese, when their King Manuel I, on a visit to the Alhambra palace in Southern Spain, was mesmerized by the stunning beauty of the Moorish decorative tiles. The king, awestruck by the interior beauty of the Alhambra, immediately ordered that his own palace in Portugal be decorated with similar wall tiles.</p>
2365AT;1158446;milk_shake - Moisture Plus Conditioner 250 ml;Beauty - Hair care - Conditioners - Conditioners;;11.75;8032274076643;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2365AT/cb13e70448bd4413aebd16800f508fab.jpg/f/milk-shake-moisture-plus-conditioner-250-ml.jpg;5;milk_shake;;;;;;Milk_Shake;11,192;;;270.0;210.0;80.0;50.0;;;;;;;;;;;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>A moisturizing conditioner for you with dry hair that needs intense care.</strong></p><p>Moisture Plus Conditioner from milk_shake is enriched with organic papaya extract, which adds moisture to hair and scalp with its rich content of nutrients and helps keep hair healthy and shiny. The content of hyaluronic acid gives a greater build-up of moisture and makes your hair soft and pliable. In addition, the formula is also enriched with Integrity 41®, which is an antioxidant that protects the hair color from fading. Moisture Plus Conditioner from milk_shake has a wonderful scent of papaya and is free of parabens.</p><p><strong>Application:</strong></p><ul><li><p>Apply to freshly washed and wet hair</p></li><li><p>Apply in lengths</p></li><li><p>Let sit for a few minutes</p></li><li><p>Rinse thoroughly with water</p></li></ul><p><strong>Advantage:</strong></p><ul><li><p>Moisturizing conditioner from milk_shake</p></li><li><p>Enriched with papaya extract</p></li><li><p>Keeps hair healthy and shiny</p></li><li><p>Contains hyaluronic acid</p></li><li><p>Makes hair soft and pliable</p></li><li><p>Antioxidant</p></li><li><p>Wonderful scent</p></li><li><p>Free of parabens</p></li></ul>
